plate,numinSet,sample,Run,fullnum,ICP.run,WR.run,WR.plate,ICP.plate,ICP.runnum,isIBM,pedigree,znum,PlotID,pop,SampleWeight,B11,Na23,Mg25,Al27,P31,S34,K39,Ca43,Mn55,Fe57,Co59,Ni60,Cu65,Zn66,As75,Se82,Rb85,Sr88,Mo98,Cd111
27,98,10PU4102,119,1391,3,5,3,3,119,NA,NC348,Z027E0213,10PU4102,27,247.453,3.718776415,6.299927127,1099.543311,0.495299494,3407.347785,1274.628318,3767.663651,37.85930664,6.310357315,22.41695226,0.001735155,0.367067632,0.807322401,26.94073583,0.013376008,1.625589813,1.130054488,0.116876806,0.226728395,0.012475549
60,280,10PU1417,317,3194,5,10,6,12,638,MO164,IBM,Z017E0135,10PU1417,17,198.938,5.599326176,5.823376571,1080.159579,0.813805549,3285.201412,1184.118789,5349.763846,60.259414,6.114560794,24.18014401,0.001373867,0.14009702,1.651511156,22.76688424,0.021074707,1.202658675,0.411978141,0.13421248,0.400869073,0.012470042
46,178,10PU0750,190,2425,4,8,4,10,511,NA,(B73×Ky21)S5 Sib,Z014E0018,10PU0750,14,267.288,3.611711867,3.22138374,1363.161723,0.775836114,3086.250527,1168.114367,4807.311782,42.73832405,5.535415682,18.46801266,0.000928,0.114771569,2.400607894,22.44923,0.013829938,0.876689879,0.692565373,0.084859034,0.330881989,0.01245114
32,48,10PU3985,54,1647,3,6,2,8,375,NA,NC306,Z027E0198,10PU3985,27,190.388,3.944894609,2.359614779,1452.159655,0.897571229,3743.995725,1346.211621,5897.048642,75.37826489,4.697282911,26.74162526,0.001038373,0.220136101,1.479943799,23.95733675,0.007321592,2.371075523,1.668697096,0.188889532,0.313316637,0.012428269
69,191,10PU4091,203,3722,6,12,3,9,524,NA,NC250,Z027E0185,10PU4091,27,209.41,3.684980421,3.087690778,1361.516145,1.038318933,2953.616969,990.2693414,3322.065084,44.42001714,7.290087755,15.83766631,0.001357857,0.181031817,1.592736515,23.58831434,0.00736793,1.340142359,1.522395908,0.056207525,0.268333659,0.012425191
67,61,10PU3981,68,3587,6,12,1,7,389,NA,B73,Z027E0040,10PU3981,27,172.761,2.923017707,1.112207355,1280.514497,0.766246768,3931.518218,1270.310889,5270.174732,35.53798009,4.469324987,22.66460796,0.001638013,0.168841332,1.405139648,25.02991076,0.011184619,2.726925905,2.564642695,0.06013034,0.291852576,0.012420819
21,129,10PU4050,138,1089,2,4,3,9,459,NA,B79,Z027E0045,10PU4050,27,241.155,4.409438457,3.827343876,1514.569962,0.658941153,4124.762332,1438.662118,4560.722762,69.38726437,5.772495922,18.048203,0.001419208,0.176983566,2.221408589,26.150298,0.013769575,1.231823271,1.507899662,0.209482596,0.342169671,0.012411038
81,132,10PU0853,135,4296,7,14,3,9,456,NA,B73,Z027E0040,10PU0853,27,208.229,4.199681561,1.076631483,1076.874203,0.972218604,2980.600943,1340.755064,5272.339582,37.44311159,4.924300075,18.96383555,0.001652299,0.255109506,2.692347228,27.59039564,0.018605377,1.3314666,0.308857471,0.072322309,0.356702521,0.012410481
40,183,10PU1439,212,2126,4,7,4,4,212,MO218,IBM,Z017E0153,10PU1439,17,194.967,4.530218133,3.740914056,1105.59852,1.102328122,3093.459542,996.3269994,3867.793077,71.41462204,5.656760863,22.8224372,0.001418553,0.211397895,1.966245756,21.8634751,0.018652335,1.596777211,0.66116828,0.162179245,0.318943849,0.012404581
11,264,10PU1331,282,602,1,2,5,11,602,MO145,IBM,Z017E0128,10PU1331,17,252.792,4.099455053,2.488771609,1086.189737,0.850624342,2592.115691,1007.121014,4689.482128,49.2616958,5.900190424,21.1776152,0.001163405,0.268690011,1.091380671,20.79157641,0.011497771,1.019262319,0.739087775,0.224270302,0.446481882,0.012395874
25,69,10PU0717,77,1349,3,5,1,1,77,NA,(B73×Ky21)S5 Sib,Z014E0194,10PU0717,14,301.47,3.924739763,1.651740736,1252.086464,0.432744904,3302.412948,1004.419856,4319.3536,61.33964253,4.865187662,21.79403924,0.000589505,0.133505062,2.602521812,27.3966212,0.010623983,1.326193185,0.385120857,0.118575708,0.420682937,0.012370673
34,144,10PU1479,160,1753,3,6,4,10,481,MO143,IBM,Z017E0127,10PU1479,17,321.481,4.015498464,1.629714705,1188.862786,0.577394874,3248.530679,995.8619678,3873.337214,68.91304105,4.724382025,24.24533086,0.001519463,0.138040926,1.373599312,26.91030954,0.027700041,1.946312176,0.534130122,0.246905978,0.487468503,0.012365369
75,162,10PU4003,180,4020,7,13,3,3,180,NA,NC326,Z027E0204,10PU4003,27,213.863,4.044247816,1.111682937,1161.639419,0.541896657,3006.093446,1181.077979,4667.907916,36.1723369,4.39559485,21.98399734,0.00140701,0.223419773,1.166969285,18.97222462,0.017890686,1.049244007,1.531731553,0.043665313,0.204418222,0.012338153
43,59,10PU3993,56,2291,4,8,1,7,377,NA,CML157Q,Z027E0073,10PU3993,27,227.522,3.253572983,4.132011194,1391.998537,0.662066977,3269.959956,1043.828927,3424.959343,71.33960832,6.388692584,14.86364602,0.00130644,0.121867005,1.030308583,25.51387537,0.016672334,1.634933339,0.783784208,0.12166055,0.079105881,0.012333164
65,222,10PU4229,247,3445,6,11,5,5,247,NA,B64,Z027E0038,10PU4229,27,213.98,3.202944184,1.278748406,1380.322553,0.761893301,3903.188748,1305.034687,4771.424499,30.65296159,5.549196604,16.49459546,0.001032858,0.239287284,2.060979384,22.79337709,0.011212182,1.452591698,1.359528811,0.044830969,0.268622346,0.012327747
19,63,10PU0738,70,1021,2,4,1,7,391,NA,(B73×Ky21)S5 Sib,Z014E0176,10PU0738,14,325.551,3.756751807,3.350564244,1305.356695,0.721678498,2870.590953,1028.667033,2768.185197,36.14626854,4.625765378,19.64543685,0.001030474,0.205245788,1.044831651,25.08878271,0.012072734,0.929741115,0.202885276,0.10614014,0.197914016,0.012321826
30,248,10PU1535,276,1548,3,5,6,6,276,MO274,IBM,Z017E0169,10PU1535,17,343.144,4.178168391,2.293321643,1126.856729,0.921686416,3194.14718,1049.507473,3886.949635,73.60012796,5.018846086,18.37583365,0.000737858,0.054789713,1.474363103,19.80212087,0.016011865,1.968138722,0.187563692,0.251358657,0.513696511,0.012319061
63,162,10PU0770,180,3378,6,11,3,3,180,NA,(B73×Ky21)S5 Sib,Z014E0158,10PU0770,14,174.329,3.507589506,1.712291272,1113.436883,1.189942151,3432.942415,1240.619025,5411.333552,45.42433678,5.057482825,17.19676193,0.001443345,0.21073567,1.713949321,20.2501063,0.013751388,1.58132925,1.150168614,0.081711578,0.318131487,0.012302917
25,8,10PU1370,6,1278,3,5,1,1,6,MO263,IBM,Z017E0165,10PU1370,17,249.968,4.396817181,7.186446243,941.6822146,0.579320785,2689.89153,1055.541813,3841.787988,59.48732464,5.858893209,21.28612465,0.001843666,0.25536628,1.54174093,20.25498882,0.026843408,0.568349924,0.309351292,0.11178381,0.21777414,0.012297666
59,194,10PU4226,216,3093,5,10,5,11,537,NA,DE_2,Z027E0111,10PU4226,27,385.299,3.886987742,1.737048099,1046.937379,0.509637108,3259.086311,934.3503038,4243.607792,91.78263789,4.691011875,17.27003881,0.004021089,0.127165538,1.18467474,19.55063949,0.011007704,3.953240022,1.37531082,0.119578394,0.218296139,0.012297387
61,59,10PU1400,56,3254,6,11,1,1,56,MO304,IBM,Z017E0177,10PU1400,17,191.964,3.565598114,1.788650073,1022.922059,0.460948761,3216.730677,1248.598716,5639.619826,35.89812572,5.494418857,20.28989333,0.001231772,0.184740792,1.756081694,18.7910489,0.014119281,1.396656412,0.287676419,0.055552195,0.588991196,0.012290869
6,239,10PU1477,256,256,1,1,6,6,256,MO354,IBM,Z017E0082,10PU1477,17,213.736,3.552020597,2.653604773,1188.635555,1.207863591,3018.105844,1010.382938,3465.633859,123.8428356,4.138799901,15.74989671,0.001035354,0.154902162,1.013319042,16.88677977,0.016982669,2.349356979,0.217592017,0.598414595,0.654216557,0.012284555
87,190,10PU4056,204,4686,8,15,3,3,204,NA,B164,Z027E0032,10PU4056,27,252.127,4.784449631,1.308225564,1450.351027,0.646686348,2891.748582,1023.402239,3277.407212,33.03570466,9.33482392,21.20625069,0.001028288,0.246031127,0.911701524,24.22296378,0.013691829,1.0657225,0.764464957,0.059853733,0.375110889,0.01227315
59,254,10PU0704,293,3170,5,10,5,11,614,NA,(B73×Ky21)S5 Sib,Z014E0164,10PU0704,14,278.064,5.616666754,3.031486305,1622.387322,0.821549149,4555.02085,1266.637651,4360.01697,62.25080816,9.188866224,18.43133321,0.000914442,0.052098736,3.476354657,24.62058488,0.013771588,1.339206309,0.75721264,0.099109801,0.329344419,0.012238499
17,254,10PU0704,293,923,2,3,5,5,293,NA,(B73×Ky21)S5 Sib,Z014E0164,10PU0704,14,307.983,4.646725494,3.066679516,1575.271923,1.3748772,4435.981354,1155.832841,4006.852596,57.6888142,7.689667336,17.02347232,0.00154353,0.050371671,3.716757724,22.28997911,0.007021473,1.136833844,0.634447562,0.1047508,0.290792421,0.012233644
46,175,10PU0750,194,2429,4,8,4,10,515,NA,(B73×Ky21)S5 Sib,Z014E0018,10PU0750,14,332.612,3.046230799,1.994443383,1415.637768,0.565891915,2933.492293,1027.745654,3917.993377,102.7011942,6.289652485,18.72059408,0.000767426,0.076444259,2.550029915,16.86580237,0.011020377,1.070201715,0.555016324,0.181208581,0.281646605,0.012217429
78,204,10PU4185,227,4067,7,13,6,6,227,NA,NC340,Z027E0209,10PU4185,27,319.855,3.880251762,0.958635166,1023.896635,0.501936206,3238.829008,1178.213654,4090.114295,76.48418654,3.167710852,15.64847517,0.001290084,0.082932215,1.274953916,21.39884222,0.013677249,8.047757657,2.885466194,0.089377415,0.256184545,0.012193287
8,76,10PU0677,90,410,1,2,2,8,410,NA,B73,Z027E0040,10PU0677,27,149.106,4.45149799,3.127249674,1248.884497,0.780677296,3004.295289,1303.265271,5083.561201,84.06565419,5.32388481,23.11042367,0.00142771,0.187711562,1.222690352,26.35298632,0.021321744,1.737230851,0.604259478,0.36086398,0.282059211,0.012185071
36,248,10PU4203,276,1869,3,6,6,12,597,NA,Va35,Z027E0267,10PU4203,27,244.086,4.597643582,1.745073048,1352.205519,0.710818288,3010.443402,1038.315477,3613.799326,63.9085272,3.905514209,16.4761215,0.001028551,0.088278939,2.739050824,25.40719156,0.01457645,3.223540697,1.913257864,0.237442236,0.457064833,0.012158023
46,110,10PU1371,123,2358,4,8,4,10,444,MO313,IBM,Z017E0181,10PU1371,17,234.822,3.992303323,3.587297798,1093.56383,0.573429353,3204.088478,1128.306506,5200.576986,41.29354914,8.34485947,19.70570878,0.001108414,0.164616324,1.376601265,23.29500228,0.017397727,0.884631388,0.429356935,0.067702627,0.222457959,0.012155178
17,258,10PU4030,288,918,2,3,5,5,288,NA,CML103,Z027E0068,10PU4030,27,275.169,3.416579126,3.903345756,1329.439846,0.608851477,3742.767812,1347.99586,3998.828967,41.74413681,6.831997988,26.8561741,0.001161239,0.186717899,2.195835867,36.29331955,0.014579481,1.133479286,1.169263482,0.082679282,0.112088825,0.012144447
20,79,10PU0683,87,1038,2,4,2,8,408,NA,(B73×Ky21)S5 Sib,Z014E0078,10PU0683,14,207.346,3.475834384,3.739057346,1269.550293,0.756961305,3266.194672,1258.302458,4845.594455,69.76385417,5.684436678,23.40798429,0.001070132,0.157665391,1.82763381,30.94162796,0.011604621,0.99747,0.326811558,0.25959114,0.441782274,0.012143552
43,92,10PU0828,103,2338,4,8,1,7,424,NA,(B73×Ky21)S5 Sib,Z014E0191,10PU0828,14,263.308,3.468512734,2.289558324,1256.188348,0.541462014,3301.404845,1094.106093,3406.672383,50.92626796,6.427920329,16.56835195,0.001130635,0.251245821,1.932952689,21.05899567,0.014319333,0.865998784,0.432181125,0.090072307,0.392528992,0.012135452
44,24,10PU1449,27,2262,4,8,2,8,348,MO085,IBM,Z017E0105,10PU1449,17,352.778,4.576834483,3.129786428,1225.715153,0.593103344,2687.56545,1086.769028,3798.478079,31.55584691,5.907243136,17.47259771,0.000783257,0.21008339,1.25731877,16.75910129,0.011624951,1.28073781,0.265533788,0.059216438,0.154873835,0.012130462
59,193,10PU4162,215,3092,5,10,5,11,536,NA,R177,Z027E0238,10PU4162,27,294.866,3.809509733,2.310301072,1373.403702,0.538127592,4117.807325,1205.943684,4773.747842,78.70739254,8.464817268,23.65379337,0.001315851,0.381369007,3.363735883,27.05108206,0.013608101,1.559666457,1.566256555,0.111724233,0.410248839,0.01212036
62,79,10PU4171,87,3285,6,11,2,2,87,NA,W182B,Z027E0274,10PU4171,27,155.04,3.793368189,2.416550796,1284.174024,1.052643941,4297.756515,1143.669481,4284.359221,57.09402969,5.071866157,21.94700122,0.002753119,1.164904583,4.638411615,29.0730393,0.012939109,2.477972085,0.906510518,0.090399627,0.336666501,0.012096451
70,148,10PU4180,170,3689,6,12,4,10,491,NA,Va99,Z027E0270,10PU4180,27,135.538,3.990388825,1.793545086,1390.834507,1.316039823,4059.7356,1229.791764,4070.784459,103.6065302,5.793917283,11.99951757,0.001803765,0.108238544,2.539679927,17.52465163,0.009211436,2.023640047,1.529433598,0.15067784,0.550667661,0.012068506
32,50,10PU1508,66,1659,3,6,2,8,387,MO341,IBM,Z017E0077,10PU1508,17,252.098,4.039292653,2.176598982,1074.611419,0.676905894,2854.004908,1133.596849,3624.100357,37.56531354,4.001505006,20.26933298,0.000510563,0.0353489,1.326056967,24.03783898,0.017960972,1.216931863,0.260178242,0.119322348,0.502680999,0.01202542
26,21,10PU1419,24,1296,3,5,2,2,24,MO029,IBM,Z017E0018,10PU1419,17,203.939,4.059385029,9.420241393,1177.258655,1.028457236,2985.878077,1130.435784,4897.143096,105.3900651,4.536701878,21.65903465,0.000699247,0.062715066,1.264793333,22.74049762,0.019052741,1.063856664,0.502671908,0.316501398,0.387845825,0.012016879
1,34,10PU0851,30,30,1,1,1,1,30,NA,(B73×Ky21)S5 Sib,Z014E0206,10PU0851,14,291.127,3.825467817,2.737899889,1201.687295,0.754243917,2948.244374,1100.370262,3484.201088,66.34247732,4.748987445,20.57045685,0.000691134,0.161234094,2.011281583,16.42651389,0.015147128,1.428317957,0.166640868,0.195681067,0.307378603,0.011966516
5,281,10PU4136,315,315,1,1,5,5,315,NA,CML218,Z027E0075,10PU4136,27,172.777,3.820197002,3.014579673,1723.236715,0.991547142,3122.141043,1233.523145,2857.10462,223.1040857,14.28942995,29.70095663,0.001220484,0.206836699,1.012423407,21.74468559,0.018956756,1.268455772,0.774148042,0.484104111,0.219616328,0.011948456
66,270,10PU4072,300,3498,6,11,6,6,300,NA,KY228,Z027E0156,10PU4072,27,195.175,3.168440816,1.560302257,1573.291153,0.836049556,4143.728072,1279.986702,4423.315407,27.93556635,5.948442223,21.84624193,0.001790521,0.078089502,1.887706402,20.60602565,0.011037157,2.653973845,1.725558741,0.039840626,0.16959379,0.011945819
17,260,10PU0705,286,916,2,3,5,5,286,NA,B73,Z027E0040,10PU0705,27,230.013,4.481159999,4.26240399,1248.720159,0.872262468,2965.280301,1170.476072,4237.976195,43.44442489,5.551040798,23.369174,0.001413165,0.178564999,1.567664846,27.71982929,0.012520419,1.048951126,0.550108856,0.128784259,0.342181621,0.011933894
83,193,10PU1525,215,4376,7,14,5,11,536,MO045,IBM,Z017E0029,10PU1525,17,282.369,3.852189502,1.454028039,1054.604879,1.199073947,2365.329002,1049.733271,3865.535186,17.03860358,4.053745493,16.73401599,0.001355659,0.092117116,2.069408518,20.71026074,0.014315071,2.316048894,0.289273542,0.012126109,0.539394349,0.01190833
1,30,10PU1327,35,35,1,1,1,1,35,MO040,IBM,Z017E0026,10PU1327,17,302,3.649905728,3.902439505,1303.48491,0.596854895,3558.834288,1006.653329,3867.898747,93.82953064,5.701725042,17.00081876,0.000783189,0.094301487,1.451885135,15.32882704,0.013221517,0.974358198,0.473056894,0.277346752,0.410265387,0.011893008
31,1,10PU0867,14,1607,3,6,1,7,335,NA,(B73xKy21)S5 Sib,Z014E0133,10PU0867,14,264.436,4.928952625,3.144755508,1186.043681,0.4290249,2924.153274,1160.355522,3258.856051,56.75061071,3.562133456,18.76242179,0.0005682,0.108887893,1.089250389,16.34766247,0.008771212,1.227481431,0.209681539,0.168779465,0.259105413,0.011889374
2,76,10PU0801,90,90,1,1,2,2,90,NA,B73,Z027E0040,10PU0801,27,344.255,4.149272617,2.073759738,1190.248144,0.466065161,3146.669521,1180.878485,3644.028805,54.27242951,5.479968386,22.99705396,0.00054774,0.295170189,1.241832544,30.49470334,0.011793119,1.422842671,0.44472727,0.193059797,0.234157391,0.011885365
25,63,10PU1520,70,1342,3,5,1,1,70,MO317,IBM,Z017E0069,10PU1520,17,305,4.217628956,3.117892808,972.6806871,1.228881411,2847.713425,951.1352688,3086.461663,49.86293065,5.409717802,20.71226512,0.001555042,0.151413524,0.964856918,20.9248368,0.016365769,1.320223144,0.234792107,0.11327347,0.271932184,0.011878784
54,212,10PU0752,233,2789,5,9,6,6,233,NA,B73,Z027E0040,10PU0752,27,187.883,8.112797786,3.843972385,1203.418777,0.915923548,3582.898073,1543.783785,5435.710929,44.5502137,5.761825572,24.62444632,0.001536798,0.210657729,2.374830325,27.46093705,0.022790712,1.597145225,0.803926831,0.117060128,0.290744287,0.011872752
69,185,10PU4182,209,3728,6,12,3,9,530,NA,F6,Z027E0119,10PU4182,27,277,3.223530672,2.860240177,1741.326576,1.053783388,3513.734524,1382.832694,3092.811886,100.9709474,6.845541433,23.07719609,0.001587472,0.093591768,2.993940524,35.15432767,0.006086944,3.170349396,1.276597463,0.160296584,0.336658971,0.01186902
49,60,10PU1441,55,2611,5,9,1,1,55,MO210,IBM,Z017E0150,10PU1441,17,152.074,5.571389517,7.937481817,1124.673986,0.755186434,3734.979981,1303.622209,6079.557229,65.18708092,7.311239806,22.35785533,0.001614896,0.100537962,1.319924447,17.58088105,0.026067272,1.437086191,0.79585619,0.124687503,0.523257135,0.01186613
76,143,10PU1361,159,3999,7,13,4,4,159,MO337,IBM,Z017E0076,10PU1361,17,370.57,3.529310355,0.7252574,1063.23583,0.437845241,2924.695255,986.0795272,3347.195948,35.27990659,5.285278285,18.32674393,0.001108864,0.149851365,2.036744085,19.89935519,0.011819109,0.87817432,0.732626512,0.056575343,0.251196995,0.011860551
81,121,10PU0870,147,4308,7,14,3,9,468,NA,(B73×Ky21)S5 Sib,Z014E0054,10PU0870,14,330,4.283787767,1.06184125,1196.252347,0.502127005,2356.027069,1070.374999,3483.094884,43.44990779,5.052106512,21.28032507,0.001072753,0.127447717,1.007068261,27.55169619,0.012108883,0.949337211,0.326963109,0.066426818,0.200430939,0.011839706
87,131,10PU0726,136,4618,8,15,3,3,136,NA,(B73×Ky21)S5 Sib,Z014E0027,10PU0726,14,307.973,5.13791804,1.13794239,1215.946124,0.621958402,2401.681097,1103.297738,3810.170046,46.79594274,4.549052105,16.88480279,0.000575731,0.188119807,2.53159458,18.23177596,0.009165989,0.867483538,0.253087679,0.070102145,0.233031233,0.011821036
39,157,10PU0853,175,2089,4,7,3,3,175,NA,B73,Z027E0040,10PU0853,27,274.255,4.70708734,3.120864364,1199.894566,0.568499465,3359.689538,1288.488305,4525.958641,43.14044485,5.732771218,24.36471313,0.001024099,0.305792883,1.539376211,30.71525646,0.014033285,0.968391794,0.212092309,0.123568298,0.305501175,0.011812747
41,224,10PU1525,249,2163,4,7,5,5,249,MO045,IBM,Z017E0029,10PU1525,17,401.654,4.910041721,2.178065951,1202.212853,0.898489252,3275.518597,1148.530567,3931.691049,43.29247622,4.238468129,18.42070167,0.000905802,0.085699808,2.554547271,20.74580858,0.012691884,3.604156247,0.247354076,0.109538706,0.583999878,0.011812661
33,128,10PU0797,139,1732,3,6,3,9,460,NA,(B73×Ky21)S5 Sib,Z014E0106,10PU0797,14,248.806,3.631503321,1.555182851,1458.980631,0.529960091,3178.388258,1283.32684,3527.324382,72.12576902,7.400035227,27.86517482,0.001638267,0.323803044,1.643343097,29.87738816,0.013896275,1.139562325,0.46751726,0.305519907,0.482733586,0.01180997
7,26,10PU0795,39,359,1,2,1,7,359,NA,(B73×Ky21)S5 Sib,Z014E0046,10PU0795,14,299.672,4.071631502,2.98358045,1251.364092,0.582277728,2828.01872,1135.753957,4476.376387,57.58515773,6.4697162,15.26501798,0.00063138,0.107953573,1.895364447,19.31826601,0.010520459,0.990566079,0.659905251,0.197413381,0.293659899,0.011798025
3,133,10PU1510,148,148,1,1,3,3,148,MO188,IBM,Z017E0144,10PU1510,17,248.131,4.043162042,3.353061141,1338.337567,0.672979474,3112.334189,1077.058027,3354.854142,60.61541147,3.891901268,20.55538951,0.00103837,0.030241592,0.581199916,13.30568089,0.013808894,2.39022161,0.199042214,0.289624223,0.382719744,0.01178667
68,79,10PU3965,87,3606,6,12,2,8,408,NA,NC344,Z027E0211,10PU3965,27,272.397,3.204954291,0.623400117,1213.331658,0.287430374,3029.537683,976.0263706,3978.140794,25.91626275,5.018697,16.4096393,0.001289005,0.147368582,0.899584904,19.82925896,0.008044683,2.152574339,1.89530227,0.021921785,0.31028009,0.01177612
80,50,10PU1434,66,4227,7,14,2,8,387,MO355,IBM,Z017E0083,10PU1434,17,250.265,4.415257873,0.904923171,1223.328922,0.641612064,2358.381748,964.5085488,3719.305446,50.805425,5.811832651,20.17809195,0.001403103,0.478286388,1.624049149,18.90660702,0.01649228,0.919740089,0.250653536,0.078114286,0.183029976,0.011751278
6,246,10PU3975,274,274,1,1,6,6,274,NA,F44,Z027E0118,10PU3975,27,222.436,4.119585216,4.71207124,1408.57873,0.949998812,3266.171767,1152.957204,3670.477246,86.89280071,5.601145363,18.92200063,0.000993619,0.076257571,2.732730924,25.10769617,0.014991203,6.285081677,1.732027056,0.403083815,0.333706147,0.011740941
86,76,10PU0847,90,4572,8,15,2,2,90,NA,(B73×Ky21)S5 Sib,Z014E0073,10PU0847,14,277.287,6.199781777,1.325864555,1254.430372,0.439809713,2550.3669,1148.087049,4034.200809,29.22900136,6.548489541,18.43913395,0.000852858,0.184363814,2.015971653,25.45091034,0.011574701,0.967843501,0.451824301,0.045326056,0.230480324,0.011732979
24,239,10PU0755,256,1207,2,4,6,12,577,NA,(B73×Ky21)S5 Sib,Z014E0154,10PU0755,14,297.914,4.605675254,2.280559755,1246.551378,0.546508945,3227.144859,1140.404957,4116.184374,50.4722905,3.18254501,15.67375656,0.000685586,0.129956556,1.23408882,20.85030598,0.006655225,0.87673333,0.443970504,0.152796884,0.218123742,0.011729709
36,274,10PU0862,305,1898,3,6,6,12,626,NA,(B73×Ky21)S5 Sib,Z014E0087,10PU0862,14,271.286,4.908787688,1.435972369,1226.834069,0.626358072,2844.613197,977.6663315,4355.629839,94.60802711,6.388096402,19.13744535,0.000689704,0.08450119,1.904546732,25.32643961,0.009287093,0.94608824,0.334924819,0.330626855,0.308550028,0.011717453
21,127,10PU0777,140,1091,2,4,3,9,461,NA,(B73×Ky21)S5 Sib,Z014E0058,10PU0777,14,307.529,4.09276859,2.470894193,1122.060712,0.888957369,3446.617584,1066.250514,4114.670324,54.49969338,5.427386266,18.82814198,0.000988177,0.199163907,2.093824367,24.94681023,0.010597581,0.953714766,0.62113895,0.118074356,0.33353421,0.011705285
36,212,10PU0693,233,1826,3,6,6,12,554,NA,(B73×Ky21)S5 Sib,Z014E0120,10PU0693,14,244.084,4.713488096,51.47271459,1296.751639,1.200104982,3173.900698,1259.744201,5536.172363,85.65478982,5.715101601,17.06756278,0.000811634,0.29315016,2.305066005,23.86803106,0.015730587,1.254673342,0.84479977,0.239104855,0.661103384,0.011700173
46,176,10PU0772,193,2428,4,8,4,10,514,NA,(B73×Ky21)S5 Sib,Z014E0190,10PU0772,14,276.214,3.155469579,2.497651308,1108.04197,0.889891334,2752.071872,983.5389474,3394.213319,58.4179082,4.466634062,17.80139198,0.00110468,0.172100964,1.46398613,21.53945886,0.01307088,0.950298146,0.485502522,0.135998078,0.458285302,0.011700165
46,144,10PU1467,160,2395,4,8,4,10,481,MO297,IBM,Z017E0063,10PU1467,17,273.302,3.974311158,1.590922947,1304.478759,0.783970918,3193.768822,1139.999476,3501.745996,68.58277998,4.875588318,19.83838161,0.000997726,0.117772666,1.0271115,17.30649599,0.016409736,1.709178759,0.478685719,0.190094555,0.356863005,0.011693585
21,134,10PU1416,149,1100,2,4,3,9,470,MO298,IBM,Z017E0064,10PU1416,17,267.256,4.577815781,3.414038582,1230.756174,0.642086267,3033.822502,1013.524225,4034.558067,40.74250094,5.328563996,20.50604377,0.000858052,0.113487603,1.454798938,21.99350479,0.018280649,1.133635739,0.438456152,0.122084175,0.278718338,0.011689441
22,181,10PU1442,214,1165,2,4,4,10,535,MO015,IBM,Z017E0008,10PU1442,17,257.45,4.617698355,2.95772615,1162.960918,0.55782944,3046.493062,1053.605404,3780.935623,64.27134417,5.251881941,17.47068339,0.001077295,0.100664193,1.645083116,17.43222206,0.015304858,1.171046777,0.521926242,0.174382528,0.293718667,0.011682941
76,170,10PU1492,199,4039,7,13,4,4,199,MO276,IBM,Z017E0057,10PU1492,17,318.959,4.789849219,0.810266154,1233.961708,0.508859533,3437.161676,1133.488812,4257.420127,35.37083169,4.668360452,22.47882765,0.001482509,0.08817901,2.528851258,21.78097602,0.014776991,1.392707454,0.536022002,0.047585585,0.581274759,0.011676726
34,175,10PU4196,194,1787,3,6,4,10,515,NA,4226,Z027E0001,10PU4196,27,208.769,4.133171817,3.013469294,1619.884573,0.700671849,3842.425166,1540.635756,4183.191947,119.3618808,9.844377499,19.92393883,0.001792478,0.39196156,5.134512867,30.64796571,0.012100453,1.402880518,1.587482057,0.457970896,0.319000691,0.011668097
20,80,10PU0813,86,1037,2,4,2,8,407,NA,(B73×Ky21)S5 Sib,Z014E0060,10PU0813,14,236.911,3.280282207,3.420976658,1235.887827,0.693830331,3394.346745,1038.86068,3743.083952,56.5623748,5.367747179,15.53396396,0.000886268,0.08823987,1.836478245,19.40201864,0.020010029,1.236886661,0.420617817,0.144517668,0.355119187,0.011654242
52,111,10PU1359,124,2680,5,9,4,4,124,MO308,IBM,Z017E0180,10PU1359,17,221.031,4.528071593,3.367266868,1323.916492,0.726950473,3434.446071,1288.642707,4472.099653,76.60905446,10.27786994,26.64187282,0.001363559,0.338397956,3.589182831,31.14949879,0.017663203,1.206216223,0.764626238,0.142134824,0.247658639,0.011647329
26,85,10PU0676,95,1367,3,5,2,2,95,NA,(B73×Ky21)S5 Sib,Z014E0155,10PU0676,14,351.868,4.287808226,1.916001175,1200.846034,0.579725473,3479.075844,1183.311757,3850.129439,99.72827583,4.700660229,20.30225214,0.00065925,0.227490693,2.185007712,23.82915864,0.007984571,0.989334765,0.542373718,0.236143013,0.309035555,0.011632819
14,54,10PU4234,62,692,2,3,2,2,62,NA,NC302,Z027E0196,10PU4234,27,326.256,3.715131432,2.379876047,965.8160073,0.520515158,3000.660073,961.3377673,3214.06674,49.25191957,4.615120092,18.56872438,0.000889022,0.022813747,1.658513795,17.69216365,0.011603723,3.878863992,0.709340154,0.095974629,0.184057223,0.011618418
17,282,10PU1509,315,945,2,3,5,5,315,MO269,IBM,Z017E0054,10PU1509,17,195.802,5.090992874,5.094792389,1117.039528,1.058786255,3560.84363,1137.938959,5052.794536,59.68552683,4.115386477,19.79918612,0.001294201,0.053903945,2.152112468,17.749253,0.026770966,1.371224594,0.326462927,0.126983038,0.260720007,0.01161591
17,200,10PU4144,223,853,2,3,5,5,223,NA,CI31A,Z027E0057,10PU4144,27,280.157,3.711686091,3.840240694,1430.594691,0.822878178,3603.283446,1229.903987,3545.019312,63.30277017,6.985755349,29.9543764,0.001129271,0.289937277,2.643475992,22.58606569,0.011257482,1.230985889,1.772356069,0.128430041,0.302924036,0.011611985
