plate,numinSet,sample,Run,fullnum,ICP.run,WR.run,WR.plate,ICP.plate,ICP.runnum,isIBM,pedigree,znum,entity_id,pop,SampleWeight,B11,Na23,Mg25,Al27,P31,S34,K39,Ca43,Mn55,Fe57,Co59,Ni60,Cu65,Zn66,As75,Se82,Rb85,Sr88,Mo98,Cd111
22,178,1474,190,1141,2,4,4,10,511,MO106,IBM,Z017E0117,09IN1474,17,396.12,3.824695795,2.191292028,1294.678747,0.361583071,3352.10127,1133.184642,3558.976431,46.69966854,4.639551413,19.5221518,0.000746458,0.051818608,0.960337266,19.83735693,0.00713829,3.291857803,0.818915771,0.106957657,0.360456164,0.00880807
8,77,5108,89,409,1,2,2,8,409,NA,B73,Z027E0040,09IN5108,27,264.704,3.600197101,2.034873518,1110.242192,0.76002057,2712.127432,1018.862284,4165.3628,45.74122975,4.174066792,17.24914978,0.001109036,0.210886871,1.407664092,18.38841375,0.013130012,1.338586671,1.251351656,0.182151192,0.192031563,0.008784771
4,112,1383,125,125,1,1,4,4,125,MO219,IBM,Z017E0154,09IN1383,17,272.814,4.477979184,3.140202383,1453.247009,0.741107316,3622.302115,1203.410304,4009.695471,98.51861598,6.353222907,20.2520929,0.001240448,0.093473138,2.011699324,21.00606281,0.014840483,6.033232462,1.949149832,0.44564257,0.413650567,0.008771128
16,115,1520,128,758,2,3,4,4,128,MO304,IBM,Z017E0177,09IN1520,17,314.276,3.675087077,1.95100518,1306.714529,0.498458214,3619.749612,1076.187553,4032.427763,62.41544935,4.976738661,25.08473898,0.001044835,0.113735099,1.326936634,22.12670521,0.015361268,4.704780543,1.698512136,0.102160801,0.501064813,0.008754498
32,88,1414,98,1691,3,6,2,8,419,MO361,IBM,Z017E0194,09IN1414,17,429.174,3.751424782,1.739437696,1208.032451,0.441275708,3406.03188,1059.004656,3563.452075,31.20159229,6.58543856,21.5580076,0.000705539,0.208988921,1.276522242,17.39521262,0.008564658,1.672001952,2.206068142,0.086859936,0.286714251,0.00874987
70,180,5059,188,3707,6,12,4,10,509,NA,M37W,Z027E0161,09IN5059,27,324.27,2.521671393,0.90112165,1367.05259,0.65226509,3593.117697,1065.094612,3662.667047,59.61992157,3.695561576,22.82765069,0.000956112,0.166918688,1.408565873,15.99662995,0.007073725,0.826491476,2.664692672,0.071791995,0.142319856,0.008735161
50,14,1329,16,2572,5,9,2,2,16,MO045,IBM,Z017E0029,09IN1329,17,350.923,4.733938155,2.168427972,1198.449883,0.449398149,3609.993526,1125.971897,3933.606378,39.24119292,5.574360335,17.78422569,0.001380583,0.063116463,3.328121109,20.02795833,0.011219454,2.905187036,5.505797998,0.063111858,0.45885407,0.008731334
21,122,1337,146,1097,2,4,3,9,467,MO042,IBM,Z017E0099,09IN1337,17,248.393,4.709365574,1.737516,1221.026151,0.662119519,3404.272894,1111.008805,5003.890275,55.53989696,3.884495078,15.90972945,0.001683375,0.159633259,1.806375775,16.3393106,0.010331558,3.066978854,3.20758963,0.123070266,0.697256341,0.008719057
3,163,5065,182,182,1,1,3,3,182,NA,SA24,Z027E0241,09IN5065,27,305.407,4.719360163,1.76488775,1325.832849,0.495649527,3619.912273,1191.476467,3564.100406,84.00655081,6.650874856,21.57914553,0.001003749,0.16633917,1.848911528,28.58675542,0.014571712,3.704308385,1.380926128,0.180429872,0.419630841,0.008715736
66,212,1488,233,3431,6,11,6,6,233,MO159,IBM,Z017E0131,09IN1488,17,253.571,5.09373899,1.172875037,1397.369518,0.802411201,3438.978277,1221.835762,4633.841079,55.40198643,6.208850639,27.38603451,0.001049098,0.223216087,2.185346173,16.87336386,0.010206543,2.434414601,3.096950131,0.070336047,0.153615359,0.008698966
63,125,5035,143,3341,6,11,3,3,143,NA,NC250,Z027E0185,09IN5035,27,195.741,3.639364493,1.508555037,1306.918801,0.750864303,3010.730329,1139.563803,3768.615961,33.68015531,7.677299762,14.12789106,0.000994877,0.263207423,0.996507523,20.19260891,0.010833533,1.084244601,1.451453408,0.045573583,0.144227213,0.008690598
8,75,5058,92,412,1,2,2,8,412,NA,Va14,Z027E0263,09IN5058,27,229.207,3.387639334,1.825269061,1682.291809,0.563706618,3437.80492,1280.28446,4423.632547,72.04072229,7.227427754,23.99808215,0.001298083,0.130048468,0.669159642,23.91999831,0.016075487,0.992836221,1.178782738,0.259853353,0.20330447,0.008689734
73,93,4872,104,3944,7,13,1,1,104,NA,B73Htrhm,Z027E0041,09IN4872,27,222.995,4.072673114,0.9958659,1176.143757,0.644954893,3038.892426,1095.28727,3783.469296,34.8478459,4.448346458,19.46710464,0.001202434,0.227798276,1.546594981,19.15024854,0.017463517,1.8636944,2.427617601,0.034582454,0.162324698,0.008667524
25,37,1487,42,1314,3,5,1,1,42,MO056,IBM,Z017E0101,09IN1487,17,281.23,3.964249723,1.12791806,1138.311772,0.497419974,3272.878052,1208.829676,3557.553828,64.82134523,5.292545948,20.96644377,0.001099068,0.105278031,1.739510628,22.4069708,0.012660102,2.957647674,1.770986837,0.125072217,0.15420021,0.008667051
37,5,1363,9,1923,4,7,1,1,9,MO319,IBM,Z017E0183,09IN1363,17,351.292,5.221866774,3.118907222,1206.87677,0.813182056,2447.65669,1035.75903,3902.269042,33.34211208,5.55829443,22.97023472,0.001028954,0.105837262,0.945886542,21.00010279,0.011452805,0.711814175,2.039359005,0.056301293,0.292205164,0.008666017
28,169,1398,200,1472,3,5,4,4,200,MO352,IBM,Z017E0081,09IN1398,17,214.35,3.720347934,2.403350937,969.6655421,0.936667573,2733.472716,910.8099428,3649.612916,79.37935706,4.321410274,17.65717457,0.00131875,0.106980434,1.627715948,16.11557603,0.009139413,1.588063183,2.167197215,0.248429762,0.219245324,0.008523435
29,283,1382,314,1586,3,5,5,5,314,MO341,IBM,Z017E0077,09IN1382,17,293.428,3.546321066,2.570654851,1191.3959,0.719869532,2729.108285,1053.443502,3595.705429,91.61016185,3.968493799,22.16775326,0.001057681,0.036753931,1.335817565,23.39948589,0.008917577,3.5031233,2.709072187,0.423701333,0.419423338,0.00851129
67,66,5042,74,3593,6,12,1,7,395,NA,B73,Z027E0040,09IN5042,27,237.773,2.810164959,0.60082658,988.1601007,0.328602552,2755.646833,997.5248954,3558.311425,31.81974192,3.881493236,17.28528222,0.001185374,0.226184372,1.501065251,20.13221151,0.00933904,1.049115026,1.927066853,0.041416922,0.166188572,0.008494455
35,196,1438,218,1811,3,6,5,11,539,MO277,IBM,Z017E0164,09IN1438,17,297.182,4.936142192,3.551425753,1415.042591,0.949066601,3590.492089,1045.538295,3836.746707,50.35638441,8.253732649,22.73494338,0.000751006,0.052095198,2.204528883,21.39153352,0.003128497,1.135350605,2.619432223,0.19299059,0.445880971,0.008476424
66,234,4911,262,3460,6,11,6,6,262,NA,CM37,Z027E0065,09IN4911,27,300.632,3.589576569,1.034131981,1596.659253,0.619345218,4009.157759,1161.264431,3714.396754,29.96736154,6.721194334,22.59206149,0.000878952,0.097185261,2.330851689,30.83497878,0.011165363,0.788526554,0.853307397,0.049083796,0.34117447,0.008474289
20,75,1516,92,1043,2,4,2,8,413,MO141,IBM,Z017E0126,09IN1516,17,305.902,3.674724653,2.616930408,1208.425194,0.56996541,2895.386374,869.2076189,3560.584081,46.66723421,4.100994489,15.9315494,0.001069337,0.079199987,0.984797791,14.63476171,0.009766931,3.414181989,2.505389456,0.135402978,0.312354763,0.008464048
3,125,4941,143,143,1,1,3,3,143,NA,Oh603,Z027E0228,09IN4941,27,287.656,4.130969699,2.257595308,1153.992689,0.64746654,2485.291062,862.4955362,2995.706903,36.14497916,3.769829315,13.20445753,0.000588223,0.347948193,2.342853097,13.94889243,0.01182617,0.779619609,1.784315634,0.126703101,0.089206808,0.008463086
4,108,1444,108,108,1,1,4,4,108,MO210,IBM,Z017E0150,09IN1444,17,272.267,3.899556069,3.499860749,1348.901163,0.3324079,3662.480936,1205.609155,4887.646199,107.2216511,10.10273763,24.18725128,0.000750981,0.10715206,2.643548269,21.29794102,0.012294798,1.463593073,2.195915699,0.430044971,0.334446765,0.008445574
62,9,4924,5,3203,6,11,2,2,5,NA,W117Ht,Z027E0272,09IN4924,27,249.443,2.469612261,1.463261901,1336.23228,0.509615682,3419.08933,819.926499,3369.876194,30.4885948,6.305881223,27.31631574,0.001315059,0.380192209,2.604972612,27.33736663,0.010548289,0.512427182,1.132368739,0.036597489,0.10268264,0.008420862
28,184,1398,210,1482,3,5,4,4,210,MO352,IBM,Z017E0081,09IN1398,17,247.775,3.913546564,1.766971077,1017.00958,1.089079168,2519.422512,975.8570058,3927.202048,69.62046433,4.248111978,16.42903857,0.001216003,0.095459197,1.546281629,15.93619303,0.011553225,2.041850563,2.198724595,0.26195783,0.204027002,0.008406019
16,170,1463,199,829,2,3,4,4,199,MO276,IBM,Z017E0057,09IN1463,17,242.061,4.319824884,4.836440804,1334.327944,0.768887448,3660.237896,1095.331369,4248.83048,34.71772163,5.510730461,20.81944867,0.001283103,0.096080375,1.58323245,25.46079918,0.007656579,1.705746163,2.563903624,0.083875064,0.381986665,0.008401128
73,36,1453,28,3868,7,13,1,1,28,MO011,IBM,Z017E0028,09IN1453,17,384.695,4.453890885,0.479802706,1377.212671,0.342857962,3879.272542,980.234554,3886.5432,35.36695046,6.58609992,22.69992472,0.000991678,0.384132482,2.241995359,22.97409221,0.011351153,1.616103552,0.816752003,0.021689094,0.218514154,0.008397649
23,230,4978,266,1217,2,4,5,11,587,NA,F6,Z027E0119,09IN4978,27,267.669,4.100400165,2.9892588,1766.792527,1.322440963,3287.141038,1444.054465,3590.599299,91.94399338,5.248673328,22.29476541,0.00083996,0.212056003,2.492284738,29.80943167,0.004617914,1.000060868,1.645844789,0.229183943,0.154849381,0.008390549
5,229,4972,267,267,1,1,5,5,267,NA,B105,Z027E0028,09IN4972,27,316.763,3.920140096,2.46755426,1484.237687,0.594322632,2782.516275,1123.890979,3596.374139,95.59380219,7.699273792,18.69637729,0.000702722,0.223647839,0.630774151,20.15500183,0.012102953,1.186562583,1.898075591,0.293726467,0.286993552,0.008332526
36,241,1379,268,1861,3,6,6,12,589,MO022,IBM,Z017E0012,09IN1379,17,333.595,4.785212841,1.496255004,1331.275693,0.585919364,3121.865088,1013.838033,4081.315662,87.35640982,4.985301225,17.00041386,0.000944521,0.09021368,1.59533256,20.40216833,0.004298072,1.846925503,3.041713923,0.280368691,0.477451087,0.008314709
62,81,5128,85,3283,6,11,2,2,85,NA,IDS69,Z027E0138,09IN5128,27,144.158,3.746865461,1.833322839,1528.018111,1.216543262,3969.474974,1001.687981,2822.721654,70.36282231,10.82407554,21.03625074,0.001864796,0.205890444,0.8596314,27.4351676,0.013301577,1.792403936,1.784470663,0.104423601,0.233056137,0.008300409
67,94,1527,105,3624,6,12,1,7,426,MO307,IBM,Z017E0179,09IN1527,17,342.803,3.123050056,0.496565966,1168.586798,0.514250259,3030.658393,960.0585704,3598.985914,53.27623331,4.943125706,20.56086217,0.001785148,0.236598889,0.963980289,20.63628426,0.007070541,3.104920957,1.361426709,0.054953277,0.169815386,0.008296583
20,22,1482,25,976,2,4,2,8,346,MO023,IBM,Z017E0013,09IN1482,17,470.992,4.823792154,1.192019647,1261.776781,0.261498684,3978.963289,1028.723595,4416.517219,32.48677318,6.52357442,23.6660712,0.000893028,0.08421135,2.421854664,25.10428871,0.011103953,2.579544083,2.153956788,0.055238318,0.238125005,0.008275224
65,251,4978,279,3477,6,11,5,5,279,NA,F6,Z027E0119,09IN4978,27,240.628,3.677312688,1.217563352,1759.074394,1.051926159,3592.136553,1382.690499,3191.815326,63.04827467,5.599703055,22.01011019,0.001198957,0.224167328,1.958352071,28.71741548,0.010947187,1.111910583,1.630361059,0.119275294,0.178371587,0.008269882
65,258,1508,288,3486,6,11,5,5,288,NA,B73,Z027E0040,09IN1508,27,189.844,3.630196497,1.554305699,1175.174799,1.140524867,3635.425765,1029.589635,4123.075512,29.16449547,4.181237211,17.57177103,0.001459844,0.161787622,1.260056223,18.8145932,0.009129923,1.72233945,3.211444281,0.04358402,0.259283254,0.008262362
16,180,1375,188,818,2,3,4,4,188,MO181,IBM,Z017E0141,09IN1375,17,314.117,4.641807885,4.293439528,1157.038802,0.446725071,3432.443456,1167.566204,3694.00973,40.15912725,4.97392397,17.61562445,0.000997309,0.12693999,1.556309593,20.06461189,0.007520248,2.124647779,1.913120404,0.091308027,0.403308673,0.008259541
20,54,4852,62,1013,2,4,2,8,383,NA,B73,Z027E0040,09IN4852,27,330.264,4.341093939,3.12236679,1345.649992,0.440775512,3464.958569,1172.329562,3556.281104,32.59382181,5.902742123,22.31363027,0.000754736,0.340343767,1.881758391,27.98066614,0.008109572,0.884422277,1.899232815,0.077687602,0.215899916,0.008247669
71,199,1321,222,3741,6,12,5,11,543,MO043,IBM,Z017E0027,09IN1321,17,329.46,3.275076161,1.816168074,1311.826504,1.179926411,3372.186371,972.0352384,3877.095464,56.638488,4.923760415,24.58665923,0.001502221,0.12559579,1.530173146,19.29911697,0.008248262,0.80482831,3.156388958,0.088427614,0.347237627,0.008241563
43,66,4876,74,2309,4,8,1,7,395,NA,B73,Z027E0040,09IN4876,27,344,3.932410307,2.773576261,1153.131506,0.502494594,2694.118039,1096.85843,3986.879895,28.34021039,4.025144082,18.84501082,0.000685282,0.240799429,1.560773997,21.58064647,0.011286271,1.645193086,2.74837135,0.052876158,0.171231384,0.008214303
74,9,1433,5,3845,7,13,2,2,5,MO256,IBM,Z017E0163,09IN1433,17,272.466,3.23938141,4.151568523,1425.144779,0.361985121,3633.561369,1043.171703,4662.125499,41.6850255,3.753495918,21.08512092,0.001276223,0.031232417,2.164525897,20.01789736,0.017318675,1.001294988,1.805418658,0.030141679,0.489705911,0.008202581
9,127,5040,140,460,1,2,3,9,460,NA,N192,Z027E0176,09IN5040,27,349.155,4.342413335,2.573018298,1517.303392,0.594746132,3201.358687,1259.846056,3903.388866,76.16122796,8.050947059,19.56065061,0.000571676,0.284595825,1.460541745,19.75410463,0.009030457,1.068940571,2.023412352,0.213274475,0.193977704,0.008182465
48,206,1452,239,2474,4,8,6,12,560,NA,B73,Z027E0040,09IN1452,27,292.704,4.922779046,2.972552698,1100.997652,0.630983321,2859.427359,1003.143434,3705.321987,42.22026908,4.396392118,18.69718599,0.000929827,0.163188637,1.301798085,18.41262301,0.013121747,1.598062864,1.625165133,0.107110443,0.172486662,0.008174053
24,247,4911,275,1226,2,4,6,12,596,NA,CM37,Z027E0065,09IN4911,27,320.087,3.856166359,3.347324629,1593.548201,0.504137231,3866.43069,1198.163874,3911.417364,41.8083983,5.531612408,22.32660517,0.000661767,0.105626328,2.836123563,25.64708075,0.007661131,1.269878524,0.875422118,0.108117965,0.341946196,0.008170402
29,227,4890,253,1525,3,5,5,5,253,NA,B2,Z027E0033,09IN4890,27,232.562,4.094110187,1.570361143,1581.883529,2.021560302,3913.159211,1043.114851,4101.206986,69.24409291,7.330859631,33.34090591,0.000365077,0.076984253,3.631014227,27.87767561,0.010063258,1.49103719,1.26973845,0.12550231,0.145002415,0.008160566
32,20,1517,23,1616,3,6,2,8,344,MO318,IBM,Z017E0182,09IN1517,17,313.119,4.578285308,1.7456096,1238.043606,0.600956453,3186.57107,1107.58652,4601.954032,32.59780138,3.382379217,22.2416039,0.000522439,0.1000149,1.534019707,22.57142356,0.005594039,5.721760913,4.746601436,0.097878109,0.322117842,0.008154186
70,118,1400,132,3651,6,12,4,10,453,MO250,IBM,Z017E0161,09IN1400,17,388,3.039984184,0.410300221,1189.375132,0.47530823,3056.356948,1126.779686,4492.757697,36.88562675,5.894613773,18.46896493,0.001006085,0.12180642,1.37492718,21.2883297,0.009881935,1.558203904,2.22278056,0.05115122,0.154312745,0.008112876
29,281,1467,316,1588,3,5,5,5,316,MO347,IBM,Z017E0191,09IN1467,17,335.228,3.751108846,2.76785112,1009.301036,0.822968595,2794.524938,1045.537213,3600.69592,62.03009811,4.814512178,15.2288046,0.000781899,0.136022396,0.659388419,19.6519502,0.007056818,5.198954679,1.37687905,0.203606687,0.184164505,0.008075146
16,143,1418,159,789,2,3,4,4,159,MO034,IBM,Z017E0023,09IN1418,17,310.746,5.967267052,2.25640056,1321.02094,0.489143994,3470.769225,1077.440882,4449.553838,47.21337447,5.891558887,27.98740639,0.000836452,0.145131037,0.92700952,35.00382795,0.011158581,1.915586609,1.748518355,0.079356258,0.225899909,0.008043887
70,112,1396,125,3644,6,12,4,10,446,MO194,IBM,Z017E0147,09IN1396,17,243.309,3.160330409,0.754587922,1353.338555,0.602399392,3512.170428,1120.908202,4993.820607,39.71396039,5.554469036,23.09205702,0.001523076,0.265990082,2.376323585,22.50310738,0.009482329,1.229104649,2.904454272,0.044548153,0.295417908,0.00801913
77,253,1519,294,4134,7,13,5,5,294,MO176,IBM,Z017E0139,09IN1519,17,436.99,4.295895206,0.683505835,1033.736264,0.655316479,2809.067375,874.6089906,3010.121298,29.07802829,2.983276179,17.28542455,0.000811691,0.110243597,0.811810943,15.44386981,0.009164089,3.259466511,0.942869289,0.022655931,0.251200379,0.00800301
28,175,1342,194,1466,3,5,4,4,194,MO246,IBM,Z017E0159,09IN1342,17,365.712,4.813929031,1.29460299,1211.673562,0.852441614,3190.813638,1156.878094,4696.483173,57.60666447,5.428640019,17.15126174,0.001546727,0.174582425,1.480565047,19.48432654,0.014891153,7.661521934,4.054111465,0.115676968,0.57765653,0.007972296
77,282,1364,315,4155,7,13,5,5,315,MO366,IBM,Z017E0195,09IN1364,17,290,4.256605715,0.875579178,1325.850685,0.574041401,3723.918302,1217.103932,5065.088963,21.20548767,7.214340443,19.20325401,0.001348206,0.104955077,2.09983448,19.58245619,0.013817959,0.930942975,3.381290187,0.016458698,0.321391334,0.007945951
67,1,1494,14,3533,6,12,1,7,335,MO360,IBM,Z017E0085,09IN1494,17,209.308,3.979308397,1.106830121,1092.368558,2.83096645,3065.456824,974.3222787,3948.667786,26.30562604,5.145699163,23.34752821,0.001282071,0.102523037,1.61555024,21.02779345,0.010273024,1.284142908,1.454556815,0.037428536,0.153620696,0.007935317
50,53,4886,63,2619,5,9,2,2,63,NA,B73,Z027E0040,09IN4886,27,355.16,4.240627051,3.849752437,1158.114402,0.413022831,3127.33703,1060.710377,3554.488491,39.89439863,5.076218999,19.50665115,0.000837651,0.282372543,1.833353684,20.60734444,0.010844383,1.136771369,2.198245215,0.060459507,0.138728335,0.007929463
67,72,1340,80,3599,6,12,1,7,401,MO079,IBM,Z017E0048,09IN1340,17,257.278,3.653629628,0.544459193,1143.786427,0.409864181,2802.047148,913.7438736,3830.4284,65.2387382,5.223993025,16.06897191,0.001641015,0.052305244,2.199512865,19.57951448,0.008566744,2.630215595,2.450413987,0.061956906,0.598170188,0.007925811
64,178,1474,190,3388,6,11,4,4,190,MO106,IBM,Z017E0117,09IN1474,17,345.807,3.43057578,0.757576506,1204.455264,0.645343644,3101.826424,1042.892784,3168.852211,36.06213436,4.063283915,18.73159292,0.000905153,0.053634378,0.881573066,18.40060575,0.012163294,3.469602522,0.757461135,0.049436076,0.353457927,0.007921802
3,100,4941,117,117,1,1,3,3,117,NA,Oh603,Z027E0228,09IN4941,27,302.927,3.675935429,2.393345348,1276.46985,0.598008611,2892.080611,866.0435336,3246.347114,56.94124998,4.375377565,19.17423297,0.001428279,0.356438581,2.708997789,16.7564183,0.013606771,1.639615388,1.713324041,0.239985647,0.168041481,0.007921471
25,57,1471,58,1330,3,5,1,1,58,NA,B73,Z027E0040,09IN1471,27,371.281,4.496935189,2.016335444,1205.418947,0.554502523,3399.510891,1098.677722,3764.392546,45.53427301,4.731976773,19.1428834,0.000556444,0.13682549,1.656585101,19.86935651,0.010190401,3.41080379,1.562849978,0.104268258,0.231629495,0.007893456
16,111,1370,124,754,2,3,4,4,124,NA,B73,Z027E0040,09IN1370,27,223.076,4.224322826,2.724749125,1187.216292,0.669905254,3065.742154,1107.073924,4052.421296,45.06740973,4.530966859,17.53885528,0.001541477,0.172442102,2.039712012,19.92226248,0.010020205,1.912515704,3.133741024,0.15025955,0.217750386,0.007886098
16,146,1418,173,803,2,3,4,4,173,MO034,IBM,Z017E0023,09IN1418,17,403.613,4.84720436,1.396941016,1123.320926,0.399476809,3414.070364,1050.532938,4060.100495,47.4909256,5.612942835,21.58008144,0.000664766,0.174769427,1.328416341,25.31234572,0.009081007,1.632115841,1.54150717,0.072970255,0.191087449,0.007836374
29,195,1506,217,1489,3,5,5,5,217,MO017,IBM,Z017E0010,09IN1506,17,342.143,4.769748562,1.183338711,1168.334997,1.834491612,3158.578988,1064.611146,4601.832925,52.25717023,3.999445993,21.68971507,0.001026295,0.064677682,1.936007838,18.78902862,0.012100891,1.301920199,3.308370176,0.173207183,0.183211004,0.007829954
22,171,5114,198,1149,2,4,4,10,519,NA,NC326,Z027E0204,09IN5114,27,256.957,4.405202482,2.821087074,1120.76135,0.750881503,3068.912255,1115.796065,3888.969195,38.77440368,4.530419435,19.78948849,0.001306351,0.15691261,2.944329523,21.2285073,0.009973707,1.083634831,1.155514756,0.12756836,0.195633812,0.007788829
3,159,1480,177,177,1,1,3,3,177,MO145,IBM,Z017E0128,09IN1480,17,373.726,3.680445773,1.457403343,1237.290549,0.494389058,3545.551527,1000.035735,4397.609777,57.86885521,3.868382745,22.89607146,0.000955791,0.172509587,1.48442918,20.3052333,0.011364934,3.354335428,1.716373201,0.236645251,0.342209291,0.007773258
18,208,4988,237,867,2,3,6,6,237,NA,R4,Z027E0240,09IN4988,27,372.525,4.089361117,2.20646249,1248.340721,0.409896766,3282.05166,1132.80046,3414.730419,27.29676968,4.11235088,13.73082554,0.000538221,0.196241655,0.737115537,21.28448551,0.010386387,0.80205092,2.091684994,0.069043449,0.084412705,0.007770461
